Stock,Alt,Sim,Year,SSB,Rec,Tot_biom,SPR_Implied,F,Ntot,Catch,ABC,OFL,AvgAge,AvgAgeTot,SexRatio,B100,B40,B35,Scenario
EBS_Pollock_2024,2,257,2031,4237.14,16969.9,16803.8,0.624476,0.109389,15393,1300,2938.25,3519.98,4.52275,2.82488,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,257,2032,4093.71,10106,15723.1,0.597073,0.122483,14061.1,1300,2645.09,3169.82,4.56753,3.27652,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,258,2025,3274.81,41747.4,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.03085,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,258,2026,2883.61,17777.7,12615.2,0.479907,0.195042,9497.26,1300,1729.25,2075.72,4.66401,2.46599,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,258,2027,2658.82,18954.8,12778.2,0.469984,0.202844,8983.05,1300,1670.6,2007.02,3.89215,2.54782,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,258,2028,2768.24,26799.8,12823.1,0.483948,0.191957,10356.1,1300,1757.7,2113.3,3.97646,2.34695,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,258,2029,3071.33,32730.1,13383,0.520484,0.166243,11116.6,1300,2006.11,2412.57,4.31558,2.19613,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,258,2030,3036.08,19790.2,13565,0.52872,0.160936,10782.8,1300,2052.99,2459.32,4.25324,2.49895,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,258,2031,2965.62,66083.7,13547,0.501397,0.179209,10646.5,1300,1870.18,2247.38,4.02477,1.80268,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,258,2032,3125.54,7407.67,16117.4,0.514593,0.170143,11434.2,1300,1963.3,2360.84,4.12675,2.77597,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,259,2025,3274.81,23358,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.44545,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,259,2026,2883.61,16314.9,11603.2,0.479905,0.195044,9497.26,1300,1729.23,2075.7,4.6951599999999996,2.60683,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,259,2027,2651.86,22614,11269.4,0.46694,0.205304,8923.23,1300,1652.02,1984.06,4.34875,2.37741,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,259,2028,2552.67,26622.3,11196,0.466286,0.205837,8976.4,1300,1647.59,1978.09,4.32819,2.21648,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,259,2029,2484.28,39639.5,11441.5,0.463422,0.208189,8796.37,1300,1631.11,1958.6,4.19802,1.95514,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,259,2030,2392.06,10686.3,12435.3,0.453966,0.216165,8736.07,1300,1558.31,1846.07,3.90552,2.63399,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,259,2031,2457.74,21419.7,12460.4,0.45691,0.213646,9247.98,1300,1596.43,1917.07,3.57431,2.47259,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,259,2032,2780.79,10335.1,12644.6,0.489084,0.18811,10878.6,1300,1791.94,2155.88,4.00335,2.93313,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,260,2025,3274.81,15747,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.7341,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,260,2026,2883.61,25158.2,11184.4,0.479903,0.195045,9497.26,1300,1729.23,2075.69,4.70818,2.33705,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,260,2027,2648.96,20720.3,11164.9,0.46567,0.20634,8898.47,1300,1644.33,1974.56,4.56488,2.37761,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,260,2028,2466.72,20800.7,11069,0.460197,0.210871,8436.14,1300,1611.55,1930.48,4.24011,2.36284,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,260,2029,2349.43,18005.6,10938.9,0.445174,0.223888,8532.61,1300,1490.12,1766.79,4.04446,2.44529,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,260,2030,2377.25,17708.6,10919.1,0.447785,0.221563,8757.97,1300,1520.79,1805.93,4.0435,2.46713,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,260,2031,2394.66,17500.7,10641.8,0.456956,0.213606,8850.61,1300,1575.86,1867.25,4.11625,2.46473,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,260,2032,2352.87,8964.72,10318.6,0.448813,0.220654,8622.5,1300,1510.75,1791.81,4.1851,2.86118,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,261,2025,3274.81,13799.4,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.82749,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,261,2026,2883.61,20219.6,11077.2,0.479903,0.195045,9497.26,1300,1729.22,2075.69,4.71152,2.50889,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,261,2027,2648.22,10421.7,10741.9,0.465343,0.20660800000000001,8892.13,1300,1642.36,1972.12,4.63775,2.8471,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,261,2028,2441.95,31418.5,9937.07,0.457364,0.213259,8274.46,1300,1595.04,1895.5,4.45796,2.06657,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,261,2029,2226.16,11228.7,10043.1,0.430469,0.237523,7894.86,1300,1353.53,1605.98,4.44937,2.56349,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,261,2030,2037.03,9386.18,9675.77,0.40955,0.258644,7200.27,1300,1167.22,1391.14,3.86509,2.79266,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,261,2031,1961.48,20996.9,8888.04,0.396477,0.273003,7631.15,1300,1079.92,1288.66,3.90369,2.25144,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,261,2032,2035.45,12177.5,8987.41,0.408123,0.260165,7580.59,1300,1159.12,1384.79,4.34022,2.49218,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,262,2025,3274.81,22069.7,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.48735,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,262,2026,2883.61,12232.4,11532.3,0.479904,0.195044,9497.26,1300,1729.23,2075.7,4.69736,2.80135,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,262,2027,2651.37,45296.9,10944.7,0.466725,0.205479,8919.04,1300,1650.71,1982.44,4.39243,1.90247,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,262,2028,2536.02,38744.4,12007.1,0.464331,0.207439,8866.8,1300,1635.87,1963.67,4.44362,1.95749,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,262,2029,2404.78,23936.4,13344.2,0.458736,0.2121,8409.32,1300,1590.76,1884.3,3.68503,2.28028,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,262,2030,2490.02,18242.1,14048.8,0.459042,0.211842,9828.88,1300,1608.1,1934.06,3.39364,2.57561,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,262,2031,3113.25,19739.2,14877.8,0.5159,0.16927,12251.3,1300,1982.35,2391.05,3.79985,2.65806,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,262,2032,3600.5,5769.2,14724.1,0.574554,0.134156,13377.7,1300,2437.41,2925.2,4.29427,3.42118,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,263,2025,3274.81,18285.4,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.62582,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,263,2026,2883.61,20334.5,11324.1,0.479904,0.195045,9497.26,1300,1729.23,2075.69,4.70383,2.48261,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,263,2027,2649.93,14136.4,11096.6,0.466094,0.205994,8906.73,1300,1646.9,1977.73,4.49296,2.66108,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,263,2028,2494.69,22127.4,10568.7,0.461925,0.209429,8610.22,1300,1621.67,1946.3,4.33739,2.34296,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,263,2029,2369.65,12995,10337.5,0.448137,0.221251,8456.9,1300,1515.74,1796.02,4.34964,2.60727,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,263,2030,2238.62,7898.82,9820.57,0.435039,0.233186,7982.96,1300,1381.46,1640.72,4.16053,2.94753,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,263,2031,2112.62,41743.8,8845.88,0.417874,0.249981,7808.87,1300,1239.89,1475.02,4.18766,1.80145,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,263,2032,2019.28,5794.11,9766,0.404761,0.263793,7350.99,1300,1139.35,1358.81,4.44717,2.64821,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,264,2025,3274.81,18222.5,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.62834,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,264,2026,2883.61,9997.27,11320.6,0.479904,0.195045,9497.26,1300,1729.23,2075.69,4.70394,2.96865,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,264,2027,2649.9,17099.8,10522.9,0.466082,0.206004,8906.52,1300,1646.82,1977.64,4.51248,2.59933,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,264,2028,2490.02,60359.2,9923.02,0.460094,0.210958,8571.89,1300,1610.86,1932.94,4.67666,1.66037,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,264,2029,2247.13,9320.77,11700.9,0.437292,0.231081,7686.06,1300,1395.7,1654.76,4.45054,2.47181,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,264,2030,1962.08,12659.9,11692.6,0.404424,0.264161,7074.6,1300,1110.41,1323.82,3.12066,2.69106,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,264,2031,2290.66,21817.8,11764.6,0.421393,0.246424,9805.7,1300,1347.91,1610.63,3.54036,2.44115,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,264,2032,2944.37,15377,12478,0.514145,0.170443,11094.7,1300,1966.24,2368.9,4.32221,2.64674,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,265,2025,3274.81,19782.9,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.56805,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,265,2026,2883.61,18975.1,11406.5,0.479904,0.195045,9497.26,1300,1729.23,2075.7,4.70127,2.52443,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,265,2027,2650.5,11541.4,11138.1,0.466344,0.20579,8911.6,1300,1648.41,1979.59,4.44941,2.80553,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,265,2028,2511.75,41405.4,10459.9,0.463191,0.20838,8717.76,1300,1629.14,1955.46,4.34819,1.92058,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,265,2029,2399.55,19119.2,11239.2,0.451662,0.218159,8527.59,1300,1550.31,1836.19,4.43817,2.29798,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,265,2030,2225.56,32892,11396.4,0.437874,0.230541,7861.66,1300,1387.39,1647.47,3.69742,2.06979,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,265,2031,2260.12,33519,12189.7,0.429435,0.238517,8934.96,1300,1367.79,1627.38,3.65712,2.07769,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,265,2032,2608.41,11258.1,13750.9,0.474537,0.199224,9896.12,1300,1704.02,2053.62,3.72541,2.71642,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,266,2025,3274.81,68584.4,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.72667,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,266,2026,2883.62,9735.4,14092.1,0.479911,0.195039,9497.26,1300,1729.28,2075.75,4.61929,2.59552,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,266,2027,2668.91,8797.33,14420.1,0.474353,0.199369,9070.36,1300,1697.72,2040.53,3.41739,3.07437,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,266,2028,3077.55,48826.3,14142.4,0.506103,0.175922,12336.6,1300,1908.01,2297.8,3.81703,2.05932,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,266,2029,3803.35,41369.7,16096.6,0.578291,0.132157,13731.3,1300,2488.65,2995.65,4.66147,2.11801,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,266,2030,3608.66,28569.1,16322.2,0.588406,0.126872,12255.4,1300,2540.49,3034.65,4.22067,2.38343,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,266,2031,3460.14,8757.69,16880.5,0.526848,0.162127,12606.9,1300,2054.49,2471.84,3.86305,3.12367,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,266,2032,4035.05,3599.39,17091.9,0.573772,0.134578,14769.6,1300,2453.6,2957.46,4.11676,3.90714,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,267,2025,3274.81,22982.7,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.45741,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,267,2026,2883.61,108691,11582.6,0.479905,0.195044,9497.26,1300,1729.23,2075.7,4.6958,1.48463,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,267,2027,2651.72,7843.46,16323.9,0.466892,0.205343,8922.01,1300,1651.73,1983.7,4.2184,2.46873,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,267,2028,2582.58,11633.2,17523.1,0.480888,0.194289,9248.86,1300,1738.72,2090.72,2.83816,2.94964,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,267,2029,3539.06,15871.3,18041.9,0.538043,0.155123,15611.2,1300,2153.62,2600.21,3.49791,3.08399,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,267,2030,5050.71,41187.3,19020.9,0.650959,0.0977546,18734.1,1300,3324.03,4006.38,4.56498,2.38904,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,267,2031,5009.22,12198.8,17567.4,0.673632,0.0884982,17042.3,1300,3545.6,4228.97,5.12177,3.0848,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,267,2032,4392.7,15469,16139,0.588253,0.126951,14126.9,1300,2569.36,3084.75,4.82473,3.12665,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,268,2025,3274.81,30002.5,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.26205,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,268,2026,2883.61,25831.4,11968.9,0.479906,0.195043,9497.26,1300,1729.24,2075.71,4.68386,2.28237,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,268,2027,2654.38,40235.9,12309.2,0.468046,0.204407,8944.85,1300,1658.74,1992.37,4.15568,2.01179,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,268,2028,2634.03,14748.7,13524.5,0.474282,0.199425,9504.14,1300,1696.48,2038.2,3.94593,2.56989,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,268,2029,2808.48,9717.85,13795.1,0.49639,0.182776,10368.1,1300,1838.78,2211.4,3.72556,3.02321,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,268,2030,3119.75,10300.8,13191.3,0.523965,0.16398,11940.5,1300,2028.91,2438.2,4.08434,3.18084,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,268,2031,3393.41,13402,12375.6,0.547165,0.149626,12118.4,1300,2207.47,2652.13,4.7354,2.99705,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,268,2032,3155.63,34832.4,10779.7,0.533908,0.157677,10613.6,1300,2087.97,2498.56,5.16704,2.09335,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,269,2025,3274.81,30919.3,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.24033,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,269,2026,2883.61,19749.3,12019.4,0.479906,0.195043,9497.26,1300,1729.24,2075.71,4.6823,2.44794,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,269,2027,2654.72,28389.2,12045.7,0.468197,0.204284,8947.83,1300,1659.66,1993.5,4.14107,2.24151,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,269,2028,2642.49,45228.6,12485.7,0.474169,0.199513,9552.91,1300,1695.74,2037.24,4.08522,1.94428,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,269,2029,2761.9,8945.05,14088.8,0.492101,0.185888,9985.46,1300,1809.39,2174.89,4.00709,2.75633,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,269,2030,2836.79,74326.7,13806.6,0.504839,0.176799,10524.2,1300,1890.83,2270.14,3.65109,1.75547,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,269,2031,3196.28,23934.7,16854.3,0.520525,0.166216,12331.4,1300,2008.86,2417.77,4.07245,2.3541,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,269,2032,3535.91,11224.7,18237,0.565785,0.138949,12579.4,1300,2367.19,2845.5,3.61092,2.9896,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,270,2025,3274.81,30644.2,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.24677,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,270,2026,2883.61,7552.55,12004.2,0.479906,0.195043,9497.26,1300,1729.24,2075.71,4.68277,2.96634,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,270,2027,2654.62,22436.8,11353.1,0.46815,0.204323,8946.93,1300,1659.37,1993.15,4.16527,2.44301,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,270,2028,2634.73,21034.1,11185.1,0.471924,0.201293,9492.66,1300,1681.78,2020,4.41892,2.39218,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,270,2029,2608.96,20474.5,11126.6,0.479239,0.195557,9020.71,1300,1725.82,2072.33,4.43059,2.37551,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,270,2030,2368.91,7168.17,10603.4,0.454847,0.215408,8493.25,1300,1546.55,1828.11,4.15421,2.96045,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,270,2031,2299.16,33069.4,9986.34,0.428987,0.23895,8386.68,1300,1386.68,1650.15,4.07826,2.03848,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,270,2032,2299.3,20672.1,10371.6,0.442121,0.226643,8458.32,1300,1447.9,1718.25,4.39916,2.23765,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,271,2025,3274.81,9502.48,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,3.0739,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,271,2026,2883.61,14917.8,10840.7,0.479903,0.195046,9497.26,1300,1729.22,2075.68,4.71891,2.77879,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,271,2027,2646.58,28306.7,10116.4,0.46462,0.207201,8878.16,1300,1638.01,1966.75,4.79804,2.1614,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,271,2028,2389.36,16050.9,10108.9,0.451995,0.21787,7935.96,1300,1544.52,1826.99,4.74689,2.40564,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,271,2029,2035.17,41443.9,9607.67,0.41053,0.257605,7038.43,1300,1171.87,1393.1,3.9757,1.83761,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,271,2030,1924.89,43023.9,10819.9,0.382897,0.288992,7350.03,1300,1011.41,1209.93,3.78683,1.82817,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,271,2031,2031.38,16302.5,12850.7,0.41497,0.252962,7727.97,1300,1184.35,1415.02,3.33578,2.38123,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,271,2032,2267.57,48191.2,13387.1,0.446367,0.222822,9383.51,1300,1452.84,1728.71,3.16903,1.95812,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,272,2025,3274.81,47920.8,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.94031,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,272,2026,2883.62,18527.8,12955,0.479908,0.195041,9497.26,1300,1729.26,2075.73,4.65365,2.42249,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,272,2027,2661.15,14391.7,13299,0.470997,0.202033,9003.14,1300,1676.84,2014.73,3.76464,2.72449,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,272,2028,2840.47,17692.6,13206,0.489629,0.187707,10820.1,1300,1794.91,2158.99,3.88705,2.70118,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,272,2029,3269.33,8635.32,13296.3,0.536761,0.155911,11904.8,1300,2130.15,2562.7,4.42575,3.17924,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,272,2030,3217.78,19900.2,11750.9,0.546968,0.149743,11223.6,1300,2189.75,2620.9,4.68399,2.62418,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,272,2031,2926.67,23221.5,10844.6,0.495206,0.183629,9986.29,1300,1825.01,2189.49,4.97653,2.35395,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,272,2032,2590.99,39079.1,10510.6,0.462244,0.209164,8501.26,1300,1623.22,1947.72,4.75524,1.93252,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,273,2025,3274.81,14728.9,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.7817,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,273,2026,2883.61,12923.7,11128.4,0.479903,0.195045,9497.26,1300,1729.22,2075.69,4.70993,2.83602,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,273,2027,2648.57,23861.2,10412.6,0.465498,0.206481,8895.16,1300,1643.29,1973.28,4.61993,2.31515,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,273,2028,2450.08,31177.7,10196.7,0.457048,0.213528,8320.21,1300,1593.17,1898.44,4.66294,2.03721,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,273,2029,2174.53,23849.3,10498.6,0.428403,0.239516,7505.27,1300,1317.13,1563.23,4.17832,2.1621,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,273,2030,1999.55,46071.2,10866.4,0.400389,0.268606,7432.67,1300,1112.82,1327.66,3.58762,1.83388,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,273,2031,2157.27,30539.5,12777.8,0.419712,0.248114,8509.12,1300,1269.99,1516.1,3.56396,2.09304,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,273,2032,2456.08,58461.1,14243.6,0.469478,0.203251,9577.13,1300,1670.26,2000.91,3.36343,1.85174,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,274,2025,3274.81,31059.7,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.23707,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,274,2026,2883.61,37706,12027.1,0.479906,0.195043,9497.26,1300,1729.24,2075.71,4.68207,2.04435,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,274,2027,2654.78,65961.8,13044.8,0.468223,0.204263,8948.28,1300,1659.82,1993.7,4.11252,1.74902,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,274,2028,2650.79,6947.25,15961.2,0.477192,0.197145,9621.82,1300,1714.75,2060.72,3.66919,2.71565,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,274,2029,2988.14,6601.93,16591,0.513026,0.17119500000000001,11467.6,1300,1956.11,2355.3,3.28877,3.3249,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,274,2030,3816.14,38679.6,16255.7,0.572827,0.135089,15401.6,1300,2438.36,2935.76,3.9634,2.36567,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,274,2031,4539.62,8657.89,17052.4,0.627644,0.107947,16142.4,1300,2998.13,3602.03,4.91611,3.19591,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,274,2032,4181.44,6126.02,14833.8,0.615967,0.113333,13721.1,1300,2821.9,3370.87,4.79252,3.70678,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,275,2025,3274.81,10910,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.98617,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,275,2026,2883.61,25924.6,10918.2,0.479903,0.195046,9497.26,1300,1729.22,2075.69,4.71649,2.32892,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,275,2027,2647.12,27104,10831.4,0.464859,0.207005,8882.73,1300,1639.45,1968.52,4.7264,2.18128,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,275,2028,2410.17,43957.6,11028.8,0.455398,0.214935,8077,1300,1574.25,1862.33,4.31521,1.87015,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,275,2029,2209.33,11031.7,12234.6,0.428934,0.239001,8027.08,1300,1337.94,1588.84,3.79447,2.56138,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,275,2030,2315.5,14888.2,12571.6,0.439073,0.229432,8840.48,1300,1444.88,1721.08,3.40403,2.69007,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,275,2031,2736.73,6044.59,12524.5,0.488195,0.18877,10977.8,1300,1786.49,2149.61,3.87554,3.30322,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,275,2032,3102.98,36582.4,11768.5,0.529905,0.160186,11358.6,1300,2073.75,2492.3,4.4815,2.1066,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,276,2025,3274.81,6729.23,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,3.27158,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,276,2026,2883.61,53036.3,10688.1,0.479902,0.195046,9497.26,1300,1729.22,2075.68,4.72369,1.82166,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,276,2027,2645.52,22046,11998.7,0.464159,0.207581,8869.13,1300,1635.25,1963.33,4.82477,2.23806,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,276,2028,2371.41,17112.5,12466.5,0.455839,0.214558,7852.63,1300,1554.99,1840.64,3.68594,2.50578,0.5,5977.95,2391.18,2092.28,2
