"data_type","fleet","year","age",".truth",".pred","uncertainty","uncertainty_scale","sample_size","distribution","engine","model"
"age_composition","fishery",1976,11,0.00395599604400396,0.00146868720018691,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1976,12,0.00270599729400271,0.00119934196763979,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1976,13,0.000696999303000697,0.000223709312258766,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1976,14,0,0.000178022646375067,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1976,15,0,0.000236004367849194,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,1,0.0376720075344015,0.0107828929553872,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,2,0.24767304953461,0.145622356987963,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,3,0.331098066219613,0.373550764429074,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,4,0.23990504798101,0.260270590135502,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,5,0.0861290172258034,0.137606775007189,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,6,0.0191580038316008,0.0248353950908163,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,7,0.00703000140600028,0.0163530329721994,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,8,0.0101410020282004,0.0139584782270317,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,9,0.00811100162220032,0.00843301941706186,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,10,0.00651400130280026,0.00397213645210614,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,11,0.00336000067200013,0.00255949221266456,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,12,0.00166700033340007,0.000913025833472745,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,13,0.00122900024580005,0.000745584355527715,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,14,0.00024500004900001,0.000139071397404893,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1977,15,6.78000135600027e-05,0.000257384526599149,NA,NA,10,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,1,0.0120419975916005,0.0180644368472054,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,2,0.186305962738807,0.14909211782504,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,3,0.308117938376412,0.307007027628075,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,4,0.26135894772821,0.260367652470106,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,5,0.150679969864006,0.151825302978762,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,6,0.0407949918410016,0.0691345975514016,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,7,0.0117719976456005,0.0153722428050432,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,8,0.00709799858040028,0.0101292348812331,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,9,0.00804699839060032,0.00862358236944588,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,10,0.00647099870580026,0.0051658508233923,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,11,0.00455899908820018,0.00240855531700614,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,12,0.00174099965180007,0.00155824958402695,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,13,0.000721999855600029,0.000555861087670057,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,14,0.000220999955800009,0.000453920705876484,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1978,15,6.91999861600028e-05,0.000241367125716386,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,1,0.0394999605000395,0.0356520138836719,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,2,0.211524788475211,0.193606695211656,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,3,0.28037271962728,0.283171802278023,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,4,0.163647836352164,0.196802983463763,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,5,0.152891847108153,0.154501157707489,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,6,0.0839389160610839,0.0744017169943494,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,7,0.0219209780790219,0.0378309237773832,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,8,0.01001198998801,0.00837240533095743,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,9,0.013972986027014,0.00553223983354878,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,10,0.0107059892940107,0.00463152301108408,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,11,0.00686199313800686,0.00272435839341429,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,12,0.00306899693100307,0.00127961062608324,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,13,0.00115299884700115,0.000827862541388159,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,14,0.000205999794000206,0.000295316345606264,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1979,15,0.000221999778000222,0.000369390601582077,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,1,0.00403399596600403,0.0114587619220174,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,2,0.190931809068191,0.224174939895151,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,3,0.33992566007434,0.341848876755739,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,4,0.183115816884183,0.190942215134006,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,5,0.104123895876104,0.111239071839857,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,6,0.0871169128830871,0.064867938831599,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,7,0.0345719654280346,0.0298721551579603,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,8,0.0155249844750155,0.0156897157147699,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,9,0.00898099101900898,0.00346524796663994,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,10,0.00987699012300988,0.00226312535605323,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,11,0.0105079894920105,0.00188561082703531,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,12,0.00656099343900656,0.00113619823507863,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,13,0.00319199680800319,0.00053366375674294,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,14,0.00103599896400104,0.000345261460711897,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1980,15,0.0004999995000005,0.000277217146637376,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,1,0.000261999738000262,0.00800008177641107,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,2,0.0332019667980332,0.058615842039532,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,3,0.465712534287466,0.451879972683814,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,4,0.293349706650293,0.288868229094098,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,5,0.104386895613104,0.106861958692064,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,6,0.0473079526920473,0.0430702572396795,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,7,0.0237579762420238,0.0223649518129037,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,8,0.0136099863900136,0.0107954272635741,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,9,0.0074029925970074,0.0058013937563882,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,10,0.0042989957010043,0.0012874145077179,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,11,0.00345299654700345,0.000844248335970345,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,12,0.00211499788500211,0.000726732609315125,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,13,0.000698999301000699,0.000437901764372119,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,14,0.00028999971000029,0.00020567916182603,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1981,15,0.000151999848000152,0.000239909262333331,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,1,0.00237,0.00290839202932113,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,2,0.012649,0.0446138876405058,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,3,0.08055,0.12083593456694,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,4,0.584991,0.552705144020494,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,5,0.210743,0.198085652612175,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,6,0.051754,0.0460202376457659,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,7,0.017953,0.0171242149176058,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,8,0.017973,0.00917055511230659,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,9,0.010743,0.0044816726361612,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,10,0.004531,0.00242949983106701,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,11,0.002704,0.000547202328353656,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,12,0.001587,0.000370657294116461,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,13,0.000928,0.000319063397626171,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,14,0.000344,0.000192255615031138,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1982,15,0.00018,0.000195630352529742,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,1,0.00290600581201162,0.00612388560016933,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,2,0.0679651359302718,0.0250108750326034,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,3,0.0904311808623617,0.11514583587846,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,4,0.179378358756717,0.217170098100303,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,5,0.468209936419873,0.474828620965325,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,6,0.1250932501865,0.118980865751701,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,7,0.0237380474760949,0.0239165809061219,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,8,0.0141670283340567,0.00917027094245323,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,9,0.0113530227060454,0.00493511301771793,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,10,0.00636201272402545,0.00244055672992364,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,11,0.00435600871201742,0.00134930225822994,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,12,0.00280800561601123,0.000312529613274878,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,13,0.00201700403400807,0.000211697529022322,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,14,0.000997001994003988,0.000182230146151405,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1983,15,0.000218000436000872,0.0002215375285432,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1984,1,0.00108200108200108,0.00132965304653318,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1984,2,0.0236230236230236,0.0536867386696187,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1984,3,0.0456940456940457,0.0634998162531227,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1984,4,0.222070222070222,0.21742967798923,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1984,5,0.253549253549254,0.2444945521013,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1984,6,0.337247337247337,0.330591390670995,NA,NA,39,"composition","custom RTMB","base coefficients"
"age_composition","fishery",1984,7,0.069013069013069,0.0650466410391622,NA,NA,39,"composition","custom RTMB","base coefficients"
