"term","estimate","std.error","gradient","estimation_type","module","year","age","engine","model","statistic","p.value"
"sel_coff_dev.398",0.153941254453291,0.340294245681578,-2.06780556516462e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.452376895603865,0.650997488537543
"sel_coff_dev.399",0.653688584777179,0.305934222222182,-2.01789677656272e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",2.13669650956029,0.0326226840950057
"sel_coff_dev.400",-0.00463192319804428,0.280607513531972,1.9387488342586e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.0165067682605602,0.986830102533317
"sel_coff_dev.401",-0.399597468028593,0.2750578826138,-1.91842016908916e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-1.45277591840425,0.146285980270631
"sel_coff_dev.402",-0.407325023233848,0.269236730665956,7.92536319405013e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-1.5128880157857,0.130308106540715
"sel_coff_dev.403",-0.289442456685175,0.273418612891073,-1.03349651338069e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-1.05860553392715,0.289779465585393
"sel_coff_dev.404",-0.0184385476519572,0.278638191316658,1.09539564701125e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.0661737989499175,0.947239456449482
"sel_coff_dev.405",0.0213611198968493,0.274615489841253,-2.21335250002314e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.0777855608552801,0.937998632413716
"sel_coff_dev.406",0.03076891066565,0.275735023904256,-8.55547399668255e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.111588692034763,0.911149538469114
"sel_coff_dev.407",0.0361342077259903,0.267099029352391,7.78721410510386e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.135283935001941,0.892387386317702
"sel_coff_dev.408",-0.0761267199990581,0.418285019755318,-1.92953981148491e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.181997242080507,0.855584890258303
"sel_coff_dev.409",-0.376506786854683,0.334370634543876,-2.081124022002e-07,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-1.1260163063311,0.260158617299059
"sel_coff_dev.410",0.275287779040973,0.321360311673548,-3.38957166734488e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.856632785820244,0.391647860421008
"sel_coff_dev.411",0.229343091765561,0.306116764795767,3.64230398075538e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.749201344521503,0.453735858911801
"sel_coff_dev.412",0.176048469547255,0.273860737931763,1.31232795939074e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.642839389380159,0.5203283214109
"sel_coff_dev.413",0.275952365088621,0.258301098581836,-1.62829722401003e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",1.06833601019777,0.285368970417196
"sel_coff_dev.414",-0.235474662576794,0.270338308695783,1.29950721375893e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.871036974792122,0.383733964685372
"sel_coff_dev.415",-0.0713491257942591,0.288682515074713,-1.56097326443616e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.247154302974649,0.804788809276413
"sel_coff_dev.416",-0.06996118920117,0.28105410030569,7.63291212252382e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.248924278724546,0.803419354584068
"sel_coff_dev.417",-0.046541969336486,0.273799539413605,6.22582150502926e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.169985564753559,0.865021489090615
"sel_coff_dev.418",-0.0452155996155166,0.275768380362248,-7.15534038235599e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.16396223365464,0.869760874568482
"sel_coff_dev.419",-0.0354556520644434,0.268845980427469,9.55879808153814e-07,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.131880908199068,0.895078489766445
"sel_coff_dev.420",-0.123998914439831,0.418614316316602,-1.80177721401109e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.296212789688849,0.767067582136064
"sel_coff_dev.421",-0.35759200115669,0.350951642903107,-6.76119756404248e-07,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-1.01892100632057,0.308240470101286
"sel_coff_dev.422",0.814086609157526,0.282219206542487,-4.08976900390101e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",2.88458967456904,0.00391924120072848
"sel_coff_dev.423",0.450988052155796,0.290607286885888,7.05329544359312e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",1.5518814307395,0.120690596833267
"sel_coff_dev.424",0.133304897659031,0.286088284700363,1.25467884020125e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.465957205478193,0.641246132722626
"sel_coff_dev.425",-0.261949742484117,0.26138405249731,-2.14528184740992e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-1.00216421002507,0.316264290270173
"sel_coff_dev.426",0.236346585637278,0.252609515704919,1.74478385172594e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.935620279298432,0.349468729543894
"sel_coff_dev.427",-0.111043021908032,0.274500776472905,-1.62854808795354e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.404527168683591,0.685825103356116
"sel_coff_dev.428",-0.264407785350205,0.267028516457791,2.3548973314691e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.990185575898967,0.322083421435787
"sel_coff_dev.429",-0.239038336912948,0.269135352998094,1.30159405515862e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.888171450722199,0.374448533212749
"sel_coff_dev.430",-0.172716304060919,0.292276895581421,9.36689154351633e-07,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.590933825670133,0.554564760651412
"sel_coff_dev.431",-0.103980038296887,0.284120361160351,-9.04948406788009e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.365971794039088,0.714386122805558
"sel_coff_dev.432",-0.0560612506197724,0.418511435211466,-1.75844528595148e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.13395392790509,0.893439006204653
"sel_coff_dev.433",-0.14592071560557,0.362252926118695,-9.75838114647409e-07,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.4028144566533,0.687084725234426
"sel_coff_dev.434",-0.556670161000415,0.279720742313015,2.51966022446481e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-1.99009253442309,0.046580743049993
"sel_coff_dev.435",0.296911674558047,0.256631030226323,1.0164713629246e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",1.15695936807096,0.247288961330101
"sel_coff_dev.436",0.418072325272761,0.272500163577417,1.32917292985368e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",1.5342094470119,0.124978134291519
"sel_coff_dev.437",-0.00436419548660985,0.279985687311495,-2.59308886599117e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.0155872092195717,0.987563710008837
"sel_coff_dev.438",-0.0432996860207833,0.260427081095407,4.46267851191007e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.166264145182814,0.867949081270957
"sel_coff_dev.439",0.228385180793698,0.248098874187627,-1.12428228625783e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.920540980048865,0.357290128229286
"sel_coff_dev.440",0.0262648073425492,0.255803787609939,-1.21177434521391e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.102675599872661,0.918220439755324
"sel_coff_dev.441",-0.0448358482516794,0.264749839282789,1.2954881651428e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.169351748704137,0.865519974178026
"sel_coff_dev.442",-0.0501647694137916,0.288183326616956,4.15435530264074e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.174072421200373,0.861808546974554
"sel_coff_dev.443",-0.0683173615684363,0.285871956462006,-6.42824935540021e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.238978885561012,0.811121955317664
"sel_coff_dev.444",-0.0139573661375952,0.418156655774414,-1.69647283430191e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.0333783187349884,0.973372899170387
"sel_coff_dev.445",-0.211129515911509,0.363838032537174,-1.2168417111158e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.580284349162803,0.561722879941612
"sel_coff_dev.446",-0.453900557696065,0.310665023002305,4.93554035640997e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-1.46106102743564,0.143998694296274
"sel_coff_dev.447",-0.308317817694791,0.270752858972412,-2.41091015484862e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-1.1387426114906,0.254810524257718
"sel_coff_dev.448",0.256940905461718,0.253653555063226,2.56953528929849e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",1.01296000128077,0.311079266726892
"sel_coff_dev.449",0.612858948076158,0.269919068270082,-2.86454090365762e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",2.27052854029167,0.0231755336647897
"sel_coff_dev.450",0.125545171490248,0.265040346422834,2.95064874111794e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.473683245531071,0.635725802753895
"sel_coff_dev.451",-0.106757283191849,0.251324803490238,-1.0862049441146e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.424778142504329,0.670998412870788
"sel_coff_dev.452",0.0304171142401249,0.253191444175648,7.48848639449406e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.120134842388369,0.90437633201987
"sel_coff_dev.453",0.045303431461502,0.26255079718762,8.92591869000592e-07,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.172551109906278,0.863004283968018
"sel_coff_dev.454",0.0342226574237052,0.269728281005957,1.36680641172615e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.126878269108716,0.899036746360586
"sel_coff_dev.455",-0.0112256875216452,0.270071922512265,-1.0799001191393e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.0415655482333061,0.966845038020685
"sel_coff_dev.456",-0.0565805929560872,0.418397248933283,-1.74415848397391e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.13523175188255,0.892428643299923
"sel_coff_dev.457",0.16144517289209,0.355930933691088,-1.58251620518968e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.453585675225992,0.650127065686391
"sel_coff_dev.458",0.0712808729576078,0.306862634596632,5.43315433229608e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.232289190410249,0.816313407653348
"sel_coff_dev.459",-0.0160138197210832,0.277297755038609,-4.71502723518868e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.0577495469404488,0.953948126768674
"sel_coff_dev.460",-0.230062034296437,0.25578714232073,2.81902677896628e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.899427673373681,0.368424904479592
"sel_coff_dev.461",0.0666411787849915,0.245076487316805,-2.98722049232036e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.271919919836479,0.785683594330831
"sel_coff_dev.462",0.080013310232182,0.249529794866865,1.07451951275594e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.320656337953039,0.748470838595217
"sel_coff_dev.463",0.0552932612993873,0.25465750320005,-6.64382287186849e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.217127948733366,0.828108633548091
"sel_coff_dev.464",0.0374353745213175,0.253774285081794,1.12781117878047e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.147514451707554,0.882725973700975
"sel_coff_dev.465",-0.0240683270558035,0.257616530417845,-6.08492859718868e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.0934269513558212,0.925564380067075
"sel_coff_dev.466",-0.0788131907743834,0.267211697111376,1.0450954432778e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.294946634546216,0.768034646490654
"sel_coff_dev.467",-0.0665712058837817,0.265627357062587,-5.78434953835139e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.250618786483262,0.802108855667894
"sel_coff_dev.468",-0.0694441406444936,0.418690419033478,-1.87661920036941e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.165860352870747,0.868266849085201
"sel_coff_dev.469",-0.306825529220445,0.356720199781975,-2.48231990951364e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.860129393872213,0.389717719847733
"sel_coff_dev.470",0.673420570454434,0.272725936035697,4.13693111767088e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",2.46922086048424,0.0135407616101449
"sel_coff_dev.471",-0.0628070411448147,0.262743443228325,-7.01138981601401e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.239043229292825,0.811072062102444
"sel_coff_dev.472",0.0298904388975156,0.258119449982761,1.71804074848431e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.115800800363986,0.90781041618542
"sel_coff_dev.473",-0.181758421338262,0.251531215893181,-1.82580247454212e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.722607811093515,0.469920867958642
"sel_coff_dev.474",0.0332301881732127,0.2462608950722,4.59468227925752e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.134938956359556,0.892660138492996
"sel_coff_dev.475",0.0389758255633136,0.252982333400704,2.93277040251672e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.154065404644596,0.877558165648165
"sel_coff_dev.476",-0.00120585052297782,0.258940090555082,1.76491533179345e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.00465687070855994,0.996284368189797
"sel_coff_dev.477",-0.0163851270529723,0.25935010673561,-6.43812170929292e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.0631776375927074,0.949625051815066
"sel_coff_dev.478",-0.0768473017111414,0.264348932164456,1.17870252663854e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.290704036827103,0.771277683937742
"sel_coff_dev.479",-0.0602436114533715,0.264091594681677,4.27806623354288e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.228116353062982,0.81955578732139
"sel_coff_dev.480",-0.0268560869849034,0.418965548365067,-1.92933425591929e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.0641009435971625,0.948889850511338
"sel_coff_dev.481",-0.111774787371764,0.376928548543135,-2.69689311072074e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.296541049500719,0.766816922895805
"sel_coff_dev.482",-0.672019998396481,0.283739475321462,-2.68716201712316e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-2.36844026596975,0.0178632646930552
"sel_coff_dev.483",0.724414241284765,0.253741450153616,-6.83569815640439e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",2.85493064237712,0.00430462284295272
"sel_coff_dev.484",0.0286346183313803,0.256782418962531,4.79120906553276e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.111513157509271,0.911209432490231
"sel_coff_dev.485",-0.124500644574665,0.266973858328367,-1.03929975730777e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.466340207817406,0.640972002726858
"sel_coff_dev.486",-0.01967420306718,0.256691475063542,2.20366795228646e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.0766453309846375,0.938905696080841
"sel_coff_dev.487",0.0198720800801665,0.252853159981952,5.16430471990403e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.0785913851406285,0.937357640006075
"sel_coff_dev.488",0.0459753475178035,0.261973844032546,-6.86852806885963e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.175495945740644,0.860689956176482
"sel_coff_dev.489",0.0490708424807508,0.267240220121474,-5.1768303315769e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.183620723177243,0.854311004797274
"sel_coff_dev.490",0.0706617821171539,0.268247880236794,-2.09580987831082e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.263419722291105,0.792227091054439
"sel_coff_dev.491",0.0161968085829751,0.264026190259802,6.69106008606424e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.0613454618537555,0.951084085631032
"sel_coff_dev.492",-0.054050961219098,0.419000718222252,-1.88332557007898e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.128999686321367,0.897357897034545
"sel_coff_dev.493",0.10243711966219,0.38756553089113,-2.67363619502192e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.264309159348242,0.791541703029497
"sel_coff_dev.494",-0.00643418034235509,0.307902588412522,-4.08935647487965e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.0208968049782508,0.98332797532669
"sel_coff_dev.495",-0.34006148177062,0.252332491845168,-6.92176957672874e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-1.34767218951447,0.177763840654699
"sel_coff_dev.496",0.428746315499329,0.249672182216413,3.10142906412292e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",1.71723702533948,0.0859358730682487
"sel_coff_dev.497",0.248401170473508,0.259771947911927,-7.46019137887188e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.956227847041148,0.338957133918683
"sel_coff_dev.498",-0.109979665025971,0.25755842363369,2.63553555054363e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.427008612160122,0.669373054927184
"sel_coff_dev.499",-0.160554993734499,0.255654113568152,3.369627984251e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.628016469180336,0.529993151255737
"sel_coff_dev.500",-0.0616616606611081,0.260718280954105,-8.74793330613022e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.236506854967959,0.813039388651248
"sel_coff_dev.501",0.00270458922599882,0.268580529558185,-3.90957631773124e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.0100699377964883,0.991965487892305
"sel_coff_dev.502",-0.00125632523630409,0.272336468549935,-2.62276023853172e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.0046131362538166,0.996319262861182
"sel_coff_dev.503",-0.0482899268710697,0.263412935223746,5.4821365041563e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.183324052898358,0.854543762715347
"sel_coff_dev.504",-0.0809828785857632,0.418922209651132,-1.92850263486255e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.193312449710422,0.84671427676615
"sel_coff_dev.505",0.0892909602934747,0.389636052406558,-2.72625998071208e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",0.229165036813138,0.818740646075772
"sel_coff_dev.506",0.551903450060517,0.313776843613867,-5.68104632581168e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",1.75890433374264,0.0785937589699213
"sel_coff_dev.507",-0.0805128289705991,0.258505508185604,-7.66569099866499e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.311454984211756,0.755454759551273
"sel_coff_dev.508",-0.307187895330253,0.24412406949466,1.58922460331556e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-1.25832694812165,0.208273539180223
"sel_coff_dev.509",-0.0490908678089071,0.243169282902743,-1.09451918472447e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.201879395386223,0.840011010524969
"sel_coff_dev.510",-0.053727602829566,0.247889277493616,1.53183648065325e-05,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.216740326055247,0.828410719268281
"sel_coff_dev.511",-0.0269587423497774,0.25591111879334,-1.82098057655705e-06,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.105344161976596,0.916102721709072
"sel_coff_dev.512",-0.0747398026554175,0.260477874832887,-4.59055612023196e-07,"fixed_effect",NA,NA,NA,"Rceattle","nonparametric_pm",-0.286933401554231,0.774163314589154
