Stock,Alt,Sim,Year,SSB,Rec,Tot_biom,SPR_Implied,F,Ntot,Catch,ABC,OFL,AvgAge,AvgAgeTot,SexRatio,B100,B40,B35
EBS_Pollock_2024,1,11,2037,2200.49,61328.5,10682.6,0.421366,0.247114,7787.31,1392.8,1392.8,1649.18,4.34882,1.64703,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,11,2038,1898.7,17457.9,13175.7,0.460385,0.211272,6849.4,953.031,953.031,1139.75,3.33118,2.30893,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2025,3343.41,15242.2,12192,0.519517,0.167306,11100.1,1350,2066.31,2477.69,5.02194,2.7727,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2026,2920.78,7681.86,11252.4,0.473043,0.200932,9596.03,1350,1752.38,2103.43,4.73159,3.18133,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2027,2618.93,23887.8,10194.1,0.4,0.26977,8920.75,1651.85,1651.85,1983.56,4.55045,2.29232,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2028,2307.46,74628,9529.42,0.4091,0.259824,7998.49,1468.06,1468.06,1739.48,4.73259,1.51894,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2029,1980.89,23962,12053.2,0.449052,0.22103,6724.24,1107.91,1107.91,1319.02,4.12599,2.07583,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2030,1840.82,51343.5,13551.8,0.468722,0.204398,6846.73,949.51,949.51,1136.58,2.80843,1.92056,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2031,2548.9,16099.2,16904.7,0.4,0.26977,11454.5,1577.48,1577.48,1907.89,3.18274,2.57557,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2032,3514.04,13854.7,18316.1,0.4,0.26977,14319.9,2448.26,2448.26,2952.81,3.4495,2.90933,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2033,3729.31,13321.3,16324.4,0.4,0.26977,15425.2,2680.74,2680.74,3213.59,3.85788,3.01145,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2034,3699.27,19556.8,14405.2,0.4,0.26977,14038.2,2452.55,2452.55,2950.61,4.46923,2.66287,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2035,3179.74,6536.96,12016.6,0.4,0.26977,11439.4,2188.3,2188.3,2619.3,4.72856,3.16882,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2036,2533.26,13822.7,9742.1,0.4,0.26977,8748.99,1616.09,1616.09,1939.25,4.52658,2.68862,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2037,2180.39,14720.2,8520.88,0.423753,0.244729,7628.98,1253.83,1253.83,1490.12,4.67465,2.47778,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,12,2038,1964.5,6419.71,7965.59,0.451267,0.219085,6619.06,1059.52,1059.52,1263.36,4.64625,2.91354,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2025,3343.41,12452.1,12192,0.519517,0.167306,11100.1,1350,2066.31,2477.69,5.02194,2.91435,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2026,2920.78,30458.4,11098.8,0.473043,0.200932,9596.03,1350,1752.38,2103.43,4.73639,2.2085,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2027,2618.14,17323,11230.9,0.4,0.26977,8911.67,1649.06,1649.06,1980.1,4.604,2.41946,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2028,2285.39,9287.2,10680.1,0.411571,0.257201,7867,1461.86,1461.86,1732.92,4.02899,2.80538,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2029,2144.53,26223.6,9762.71,0.428083,0.24047,8078.65,1259.62,1259.62,1498.87,3.91331,2.17921,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2030,2247.58,35742.6,10163.4,0.415872,0.252712,8410.52,1383.93,1383.93,1647.9,4.29418,1.9144,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2031,2104.21,12957.4,10734.7,0.433065,0.235678,7584.97,1302.52,1302.52,1546.74,3.96424,2.44004,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2032,1969.31,10913.8,10561.5,0.450612,0.219658,7484.42,1066.94,1066.94,1273.93,3.44901,2.74718,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2033,2273.69,12462,10693.5,0.41289,0.255814,9150.45,1372.41,1372.41,1637.71,3.79205,2.75565,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2034,2476.65,30457.6,10183.5,0.4,0.26977,9430.8,1710.51,1710.51,2055.4,4.3036,2.03328,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2035,2180.47,29628.6,9601.38,0.423746,0.244735,7931.17,1398.14,1398.14,1656.02,4.45289,1.96939,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2036,1877.67,10543.7,9955.15,0.46338,0.208774,6637.33,955.561,955.561,1141.87,3.80748,2.55309,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2037,1936.08,17632,10174.9,0.455156,0.215714,7445.6,994.268,994.268,1190.12,3.48543,2.46392,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,13,2038,2288.84,15644.9,10713.8,0.41118,0.257614,9074.26,1431.83,1431.83,1706.34,3.91487,2.51833,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2025,3343.41,10360.1,12192,0.519517,0.167306,11100.1,1350,2066.31,2477.69,5.02194,3.03634,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2026,2920.78,23225.5,10983.7,0.473042,0.200932,9596.03,1350,1752.37,2103.43,4.73999,2.42283,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2027,2617.55,9469.32,10670.4,0.4,0.26977,8904.87,1646.93,1646.93,1977.48,4.69294,2.81987,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2028,2262.41,36223.9,9493.33,0.414175,0.254471,7689.35,1430.09,1430.09,1695.26,4.32602,1.91728,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2029,2020.35,19818.8,9757.74,0.443806,0.225719,7295.92,1118.74,1118.74,1332.23,4.29374,2.20888,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2030,1966.85,6377.65,10326,0.450945,0.219366,6976.17,1070.22,1070.22,1278.99,3.69075,2.88515,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2031,2043.82,9401.82,9852.05,0.440744,0.228508,8081.17,1160.04,1160.04,1383.12,3.63599,2.94399,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2032,2323.24,11652.2,9613.12,0.407351,0.2617,8980.15,1473.28,1473.28,1755.1,4.26227,2.75365,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2033,2194.87,22220.8,8321.77,0.422031,0.246447,7952.48,1433.38,1433.38,1697.88,4.68943,2.1236,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2034,1800.16,11607.6,7591.21,0.474768,0.199566,6201.67,898.583,898.583,1072.52,4.6378,2.43608,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2035,1613.01,18864,7445.44,0.504712,0.177346,5500.5,677.006,677.006,813.294,4.05592,2.21154,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2036,1673.01,33149.1,7976.15,0.494705,0.184471,6125.43,739.78,739.78,888.391,4.03438,1.87361,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2037,1803.08,15269.7,9432.67,0.474323,0.199917,6527.34,908.912,908.912,1088.91,3.97992,2.30782,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,14,2038,1819.29,20674,9746.12,0.471902,0.201841,6820.03,956.187,956.187,1142.95,3.49454,2.2761,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2025,3343.41,7129.71,12192,0.519517,0.167306,11100.1,1350,2066.31,2477.69,5.02194,3.2586,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2026,2920.78,60366,10805.9,0.473042,0.200933,9596.03,1350,1752.37,2103.43,4.74557,1.74758,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2027,2616.63,18578.3,12463.4,0.4,0.26977,8894.36,1643.7,1643.7,1973.49,4.73859,2.2762,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2028,2239.68,14095.8,12581.6,0.416786,0.25177,7572.13,1434.61,1434.61,1701.76,3.40646,2.60589,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2029,2323.44,5108.96,12341.4,0.407329,0.261724,9711.13,1433.31,1433.31,1705.58,3.45338,3.27405,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2030,2898.65,28723.5,12226.4,0.4,0.26977,11343.3,1912.55,1912.55,2308.16,4.10844,2.25146,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2031,2744.73,17463.8,11015.3,0.4,0.26977,10314.4,2011.47,2011.47,2405.7,4.66362,2.37056,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2032,2191.51,16479.2,9717.21,0.422429,0.246048,7614.94,1332.21,1332.21,1581.11,4.19966,2.40275,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2033,1960.61,29157.8,9239.59,0.451793,0.218625,7250.45,1000.99,1000.99,1195.18,3.93018,2.05475,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2034,2104.48,12128.4,10362.9,0.433026,0.235715,7766.58,1182.01,1182.01,1412.31,4.03071,2.52928,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2035,2097.39,93188.8,10099.6,0.433919,0.234868,7791.65,1291.67,1291.67,1535.38,3.73709,1.47052,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2036,2119.05,22102.5,14032,0.431215,0.237445,8258.01,1230.07,1230.07,1466.24,3.82985,2.14314,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2037,2228.29,70465.2,16006.4,0.418104,0.25042,8477.79,1447.3,1447.3,1724.34,2.74978,1.81886,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,15,2038,2862.23,13974.6,19539.8,0.4,0.26977,13247.6,1842.46,1842.46,2221.84,3.14206,2.62503,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2025,3343.41,45545.2,12192,0.519517,0.167306,11100.1,1350,2066.31,2477.69,5.02194,1.98287,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2026,2920.79,8511.02,12920,0.473047,0.200928,9596.03,1350,1752.41,2103.47,4.68006,2.78419,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2027,2627.53,17122.8,12593.4,0.4,0.26977,9019.33,1682.48,1682.48,2021.4,3.74568,2.63826,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2028,2628.99,15564.7,12013.8,0.4,0.26977,10233.8,1690.64,1690.64,2033.53,3.97871,2.65505,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2029,2752.43,25524.6,11524.9,0.4,0.26977,10144.9,1870.44,1870.44,2249.59,4.35049,2.23166,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2030,2373.38,7643.71,10374.9,0.4019,0.267655,8732.66,1668.66,1668.66,1967.57,4.29916,2.80121,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2031,2075.14,25323.3,9292.18,0.436725,0.232228,7468.13,1144.95,1144.95,1365.97,3.98198,2.16824,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2032,2076.79,12726.2,9503.28,0.436516,0.232424,7795.59,1164.05,1164.05,1387.59,4.19899,2.51262,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2033,2062.83,10257.1,9376.95,0.438297,0.230765,7381.85,1202.37,1202.37,1433.07,4.02029,2.71379,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2034,1957.58,9853.38,8541.2,0.452208,0.218263,7377.32,1079.97,1079.97,1286.85,4.04757,2.77753,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2035,1998.37,17285.4,8163.19,0.446708,0.223111,7296.33,1074.83,1074.83,1285.02,4.38983,2.3332,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2036,1879.45,63548.9,7703.54,0.463128,0.208983,6656.95,1014.65,1014.65,1209.4,4.56105,1.5121,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2037,1678.68,36671.1,10092.2,0.493783,0.185142,5783.16,769.823,769.823,922.414,4.16217,1.83985,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,16,2038,1642.68,41123.7,12506.1,0.499713,0.18087,5978.41,744.929,744.929,895.141,2.88343,1.96438,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2025,3343.41,6163.91,12192,0.519517,0.167306,11100.1,1350,2066.31,2477.69,5.02194,3.33479,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2026,2920.78,14606.4,10752.8,0.473042,0.200933,9596.03,1350,1752.37,2103.42,4.74724,2.83788,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2027,2616.36,12590.5,9870.11,0.4,0.26977,8891.21,1642.69,1642.69,1972.23,4.87166,2.71533,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2028,2217.86,6945.42,8609.01,0.419323,0.249179,7352.15,1373.81,1373.81,1628.66,4.81609,2.98127,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2029,1834.95,7203.3,7170.1,0.469589,0.203698,6219.41,929.549,929.549,1108.65,4.56767,2.97731,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2030,1705.24,11046.9,6520.11,0.489493,0.188298,5840.13,760.52,760.52,912.45,4.73157,2.587,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2031,1610.1,14941.4,6126.26,0.505212,0.176997,5375.93,717.256,717.256,859.907,4.91329,2.24401,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2032,1431.86,32746.4,5979.63,0.537534,0.155831,4695.08,561.196,561.196,674.754,4.69129,1.73436,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2033,1342.36,15072.7,7242.51,0.555358,0.145205,4515.97,472.273,472.273,569.803,4.18607,2.17957,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2034,1412.8,28533.6,8229.7,0.541229,0.153571,5054.98,537.585,537.585,648.681,3.40418,1.98943,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2035,1731.16,8275.32,9809.31,0.485376,0.191379,6967,810.496,810.496,974.169,3.57293,2.68314,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2036,2099.28,20376.6,10290.4,0.433678,0.235096,8147.17,1263.35,1263.35,1508.61,3.63981,2.34656,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2037,2199.67,57631.4,9997.13,0.421461,0.247019,8767.15,1402.5,1402.5,1665.33,4.00589,1.66624,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,17,2038,2187.82,26693.4,12001,0.422865,0.245613,8094.84,1340.03,1340.03,1595.4,4.05964,2.06465,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2025,3343.41,33204.5,12192,0.519517,0.167306,11100.1,1350,2066.31,2477.69,5.02194,2.20075,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2026,2920.78,15817.7,12240.9,0.473046,0.20093,9596.03,1350,1752.4,2103.46,4.70091,2.57489,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2027,2624.03,18840.5,12037,0.4,0.26977,8979.18,1670.01,1670.01,2006,4.01617,2.50011,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2028,2497.69,24472.9,11538.7,0.4,0.26977,9348.36,1627.57,1627.57,1956.07,4.00884,2.28144,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2029,2502.66,5008.55,11512.1,0.4,0.26977,9291.18,1684.12,1684.12,2024.66,4.13098,3.0492,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2030,2303.53,56310.3,10023.5,0.409539,0.259356,8602.97,1537.18,1537.18,1820.15,3.94413,1.69718,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2031,2207.81,11354.2,11446.7,0.4205,0.247987,8356.68,1315.57,1315.57,1565.68,4.27193,2.42832,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2032,2118.75,21022.7,11638.5,0.431254,0.237407,7576.53,1293.8,1293.8,1540.25,3.34194,2.36987,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2033,2242.78,14157.2,11688.4,0.416425,0.252141,9462.22,1356.35,1356.35,1614.23,3.55361,2.64141,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2034,2706.8,30043.6,12156.8,0.4,0.26977,10416.2,1787.47,1787.47,2156.91,4.02676,2.15716,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2035,2537.21,26197.1,11390.5,0.4,0.26977,9712.93,1846.31,1846.31,2208.31,4.1586,2.14303,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2036,2243.59,21856.7,11227.5,0.416333,0.252237,8243.69,1367.43,1367.43,1626.78,3.85555,2.26857,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2037,2213.58,29284.8,11379.6,0.419822,0.248672,8541.19,1340.37,1340.37,1594.38,3.64653,2.13665,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,18,2038,2392.34,44150,12267.7,0.4,0.26977,9337.53,1571.75,1571.75,1869.49,3.75354,1.90147,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2025,3343.41,12912.7,12192,0.519517,0.167306,11100.1,1350,2066.31,2477.69,5.02194,2.88942,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2026,2920.78,14252.3,11124.2,0.473043,0.200932,9596.03,1350,1752.38,2103.43,4.73559,2.78894,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2027,2618.27,21708.1,10374.8,0.4,0.26977,8913.17,1649.51,1649.51,1980.66,4.61865,2.33334,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2028,2285.75,6984.94,9705.14,0.41153,0.257244,7848.23,1448.97,1448.97,1717.2,4.55329,2.88109,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2029,1992.4,37090.3,8531,0.447508,0.222399,6950.12,1109.19,1109.19,1320.84,4.16102,1.86425,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2030,1915.64,12740.2,9360.51,0.458,0.213285,7002.54,983.596,983.596,1175.66,4.31356,2.40054,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2031,1900.96,30207.5,9649.41,0.460066,0.211541,6703.52,1022.6,1022.6,1222.17,3.67084,2.03406,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2032,1958.31,11483,10355.5,0.452106,0.218352,7770.49,1054.33,1054.33,1258.79,3.73219,2.57266,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2033,2221.39,9484.71,10843.2,0.418907,0.249601,8419.53,1363.22,1363.22,1627.05,3.73042,2.85536,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2034,2261.64,17266.1,9827.05,0.414264,0.25438,8940.35,1488.22,1488.22,1763.81,3.9561,2.46682,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2035,2252.23,12533.3,9361.12,0.415339,0.253263,8380.55,1397.77,1397.77,1663.37,4.43697,2.5667,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2036,2010.21,20386.1,8298.94,0.445145,0.224512,7145.57,1170.21,1170.21,1390.74,4.34329,2.19795,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2037,1800.19,27416,8104.69,0.474758,0.199573,6427.94,861.751,861.751,1031.31,4.26651,1.98438,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,19,2038,1787.54,33350.1,9016.66,0.476668,0.198072,6333.43,862.995,862.995,1034.07,4.01312,1.90191,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2025,3343.41,8088.67,12192,0.519517,0.167306,11100.1,1350,2066.31,2477.69,5.02194,3.18772,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2026,2920.78,16588.9,10858.7,0.473042,0.200932,9596.03,1350,1752.37,2103.43,4.74392,2.71162,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2027,2616.91,21261.1,10128.7,0.4,0.26977,8897.48,1644.63,1644.63,1974.64,4.79177,2.31936,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2028,2237.78,9205.26,9417.5,0.417005,0.251545,7500.41,1397.34,1397.34,1656.45,4.6307,2.71266,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2029,1902.81,27415.7,8345.6,0.459808,0.211757,6601.17,1004.84,1004.84,1197.89,4.12874,2.04755,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2030,1879.41,15392.4,8924.5,0.463127,0.208984,6857.15,931.272,931.272,1115.13,4.24022,2.34648,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2031,1909.16,34173.4,9216.01,0.45891,0.212515,6801.84,1034.92,1034.92,1236.25,3.88412,1.92304,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2032,1901.45,10929.9,10087.3,0.459997,0.211599,7275.27,1008.82,1008.82,1204.73,3.83054,2.52882,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2033,2053.69,9343.55,10486.6,0.439467,0.229682,7735.14,1163.48,1163.48,1390.87,3.58836,2.84272,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2034,2210.17,22740.4,9920.66,0.420222,0.248267,8855.71,1378,1378,1638.26,3.86469,2.27976,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2035,2317.16,32979.8,9960.29,0.408024,0.260976,8703.86,1502.81,1502.81,1786.44,4.39757,1.94127,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2036,2050.04,9678.64,9965.88,0.439945,0.229242,7350.38,1239.62,1239.62,1471.46,4.09965,2.55338,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2037,1874.39,61122.8,9638.27,0.463849,0.208386,6956.97,938.233,938.233,1122.79,3.54948,1.6647,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,20,2038,2136.88,16852.7,12514.5,0.429016,0.239564,8442.71,1208.14,1208.14,1443.61,3.83295,2.30288,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2025,3343.41,27289.4,12192,0.519517,0.167306,11100.1,1350,2066.31,2477.69,5.02194,2.34349,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2026,2920.78,5568.14,11915.3,0.473045,0.20093,9596.03,1350,1752.39,2103.45,4.71097,3.14322,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2027,2622.35,44773.3,11013.5,0.4,0.26977,8959.94,1664.03,1664.03,1998.6,4.18575,1.89983,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2028,2430.85,20330.5,11624.7,0.4,0.26977,8879.21,1583.46,1583.46,1901.43,4.38664,2.25455,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2029,2251.44,49545.8,11726.1,0.41543,0.253169,7950.47,1458.29,1458.29,1731.41,3.65204,1.82834,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2030,2203.62,15546.7,13124.4,0.420994,0.247489,8893.38,1339.72,1339.72,1592.86,3.53254,2.43541,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2031,2563.38,61049.5,14202.9,0.4,0.26977,10032.8,1689.16,1689.16,2038.89,3.35625,1.82728,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2032,2850.49,39818.5,16084.5,0.4,0.26977,11889.1,1969.78,1969.78,2365.59,3.63251,2.05914,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2033,3082.35,21361.4,17767.8,0.4,0.26977,11979.5,2112.19,2112.19,2544.04,3.37938,2.48229,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2034,3252.69,20151.5,17396.1,0.4,0.26977,13649,2225.23,2225.23,2672.97,3.36481,2.66662,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2035,3792.05,13186.2,17380.4,0.4,0.26977,15288.3,2477.84,2477.84,2988.59,3.88452,2.98195,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2036,3835.07,33641,15349.8,0.4,0.26977,14646.9,2714.72,2714.72,3255.32,4.27321,2.27629,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2037,3315.42,6487.18,13699.9,0.4,0.26977,12165.4,2231.98,2231.98,2676.04,4.54987,3.02662,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,21,2038,2792,32666.4,11734.7,0.4,0.26977,9837.45,1818.59,1818.59,2183.18,4.13425,2.14302,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,22,2025,3343.41,47790.3,12192,0.519517,0.167306,11100.1,1350,2066.31,2477.69,5.02194,1.95146,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,22,2026,2920.79,2921.41,13043.5,0.473048,0.200928,9596.03,1350,1752.41,2103.47,4.67629,3.03765,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,22,2027,2628.17,17233.5,12460.2,0.4,0.26977,9026.63,1684.74,1684.74,2024.2,3.70634,2.67591,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,22,2028,2651.68,8777.38,11792.6,0.4,0.26977,10381.1,1697.81,1697.81,2042.3,4.07085,3.03297,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,22,2029,2751.95,12211.2,10883.2,0.4,0.26977,9987.72,1880.43,1880.43,2261.14,4.49162,2.79611,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,22,2030,2283.83,8739.95,8686.32,0.411749,0.257013,8288.15,1548.7,1548.7,1826.64,4.62385,2.85927,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,22,2031,1929.01,32176.6,7458.3,0.456136,0.214873,6601.69,961.777,961.777,1150.17,4.68693,1.86914,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,22,2032,1744.18,28327.6,7943.41,0.483345,0.192919,5939.38,827.418,827.418,989.294,4.63677,1.90974,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,22,2033,1605.23,6176.83,9052.92,0.506041,0.17642,5418.88,703.114,703.114,844.271,3.70911,2.70437,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,1,22,2034,1724.8,14609.5,9279.16,0.48638,0.190623,6707.34,801.332,801.332,962.066,3.40025,2.57352,0.5,5977.95,2391.18,2092.28
